0, squat_exercise, 0, -100, 6600, 0.9975961538461539, 0.002403846153846154, 0.9975369458128078, 0.9975944719114118
0, squat_exercise, 1, -100, 6600, 0.9807692307692307, 0.019230769230769232, 0.9797888386123681, 0.980654761904762
0, squat_exercise, 2, -100, 6600, 1.0, 0.0, 1.0, 1.0
0, squat_exercise, 3, -100, 6600, 0.9975961538461539, 0.002403846153846154, 0.9976851851851851, 0.997593024399558
0, squat_exercise, 4, -100, 6600, 0.9879807692307693, 0.01201923076923077, 0.9872612948299954, 0.9878741947707466
0, squat_exercise, 5, -100, 6600, 0.9975961538461539, 0.002403846153846154, 0.9973821989528796, 0.9975790165918839
0, squat_exercise, 6, -100, 6600, 0.9927884615384616, 0.007211538461538462, 0.9928216391168652, 0.9927874195953326
0, squat_exercise, 7, -100, 6600, 0.9663461538461539, 0.03365384615384615, 0.967741935483871, 0.9663430420711974
0, squat_exercise, 8, -100, 6600, 0.9927884615384616, 0.007211538461538462, 0.9931506849315068, 0.992773386606445
0, squat_exercise, 9, -100, 6600, 0.9927884615384616, 0.007211538461538462, 0.9923857868020305, 0.9927623223202324
0, plank_exercise, 0, -100, 6921, 0.9743679775280899, 0.04073033707865169, 0.9742247732836691, 0.9746340992463534
0, plank_exercise, 1, -100, 6921, 0.9849016853932584, 0.025280898876404494, 0.9853305385241174, 0.9851074960144738
0, plank_exercise, 2, -100, 6921, 0.9547050561797753, 0.06390449438202248, 0.954013728755208, 0.9551249545328254
0, plank_exercise, 3, -100, 6921, 0.9792837078651685, 0.03089887640449438, 0.9804252489601267, 0.9795646477395764
0, plank_exercise, 4, -100, 6921, 0.9382022471910112, 0.10884831460674158, 0.9399838978678382, 0.9398575405917983
0, plank_exercise, 5, -100, 6921, 0.9831460674157303, 0.029845505617977528, 0.9837157946093075, 0.9833250763785498
0, plank_exercise, 6, -100, 6921, 0.980688202247191, 0.025280898876404494, 0.9799460186758496, 0.9806371269837024
0, plank_exercise, 7, -100, 6921, 0.9768258426966292, 0.04424157303370786, 0.9765763603875407, 0.9765736658694003
0, plank_exercise, 8, -100, 6921, 0.9964887640449438, 0.006320224719101123, 0.9965959650502237, 0.996557178021439
0, plank_exercise, 9, -100, 6921, 0.9863061797752809, 0.023525280898876403, 0.9863588269461219, 0.9865797562502162
0, lungesStage_train, 0, -100, 6921, 0.9619205298013245, 0.061258278145695365, 0.961832409411897, 0.9627790644398747
0, lungesStage_train, 1, -100, 6921, 0.9627483443708609, 0.06456953642384106, 0.9635173529090882, 0.9631724612824275
0, lungesStage_train, 2, -100, 6921, 0.9412251655629139, 0.09188741721854304, 0.9411429563355768, 0.9418089861432639
0, lungesStage_train, 3, -100, 6921, 0.9735099337748344, 0.04470198675496689, 0.9735754272237617, 0.9735317421829021
0, lungesStage_train, 4, -100, 6921, 0.9408112582781457, 0.0902317880794702, 0.9390960436389438, 0.9410988944003115
0, lungesStage_train, 5, -100, 6921, 0.9486754966887417, 0.08153973509933775, 0.9485253318426375, 0.9489537506806661
0, lungesStage_train, 6, -100, 6921, 0.9557119205298014, 0.062086092715231786, 0.9546241464439299, 0.9558804473887541
0, lungesStage_train, 7, -100, 6921, 0.9470198675496688, 0.08236754966887418, 0.947561186194521, 0.9471343462980807
0, lungesStage_train, 8, -100, 6921, 0.9735099337748344, 0.04263245033112583, 0.9736064467152072, 0.9738036710393733
0, lungesStage_train, 9, -100, 6921, 0.956953642384106, 0.05422185430463576, 0.9562244925650413, 0.9569276223189869
0, bicep_train, 0, -100, 6600, 0.8990885416666666, 0.10091145833333333, 0.9005359814712333, 0.8987172467835451
0, bicep_train, 1, -100, 6600, 0.84765625, 0.15234375, 0.8441283442501468, 0.8458117123795403
0, bicep_train, 2, -100, 6600, 0.9401041666666666, 0.059895833333333336, 0.9398252184769038, 0.9399722697985482
0, bicep_train, 3, -100, 6600, 0.951171875, 0.048828125, 0.9484553205625069, 0.9506294530454813
0, bicep_train, 4, -100, 6600, 0.8828125, 0.1171875, 0.8815811021043151, 0.881967011555689
0, bicep_train, 5, -100, 6600, 0.9069010416666666, 0.09309895833333333, 0.9016657127969454, 0.9050756570972205
0, bicep_train, 6, -100, 6600, 0.9420572916666666, 0.057942708333333336, 0.9424438346767279, 0.9415068707091496
0, bicep_train, 7, -100, 6600, 0.9212239583333334, 0.07877604166666667, 0.9203783946553159, 0.9208541092574068
0, bicep_train, 8, -100, 6600, 0.9303385416666666, 0.06966145833333333, 0.9310555138746408, 0.9302135689327413
0, bicep_train, 9, -100, 6600, 0.9029947916666666, 0.09700520833333333, 0.8995810055865922, 0.9017774258547545
